Income_annual,Employment_Status,Loan_Amount,Loan_Term_Months,Credit_Utilization,Previous_Defaults_Count,Age,Marital_Status,Num_Dependents,Default_Status
53563,Employed,77561,24,0.47319276826953294,0,38,Single,2,0
47011,Employed,24423,60,0.816103585194233,0,68,Married,2,0
62783,Employed,95710,12,0.4076670342881745,0,27,Single,1,1
24686,Employed,97199,60,0.4229505419653311,0,37,Single,2,0
47782,Employed,38952,60,0.5867225820976402,1,23,Married,1,0
55457,Self-Employed,32326,24,0.7023995803468971,0,42,Single,2,1
17970,Unemployed,36139,36,0.6876966882489252,0,35,Single,1,0
22622,Unemployed,67103,48,0.11583898409452581,1,51,Single,2,1
16063,Employed,65857,24,0.6499322664150825,0,56,Married,1,0
32605,Self-Employed,78638,12,0.4604432384791415,0,46,Single,2,0
48388,Employed,77652,48,0.519271974043566,1,68,Married,2,0
66233,Employed,17937,24,0.5493306695543834,0,34,Single,3,0
37407,Self-Employed,35161,24,0.6853756936866123,1,37,Single,0,0
69664,Employed,9383,36,0.7650663868866504,2,29,Married,2,0
20909,Employed,90856,12,0.6170087557057888,1,27,Single,1,0
18373,Employed,75043,12,0.551125776644801,0,66,Single,0,1
35517,Employed,19735,24,0.39901540385016154,0,47,Married,2,0
42345,Self-Employed,64919,36,0.21030257538555805,0,48,Single,0,0
35843,Employed,87055,24,0.8668621453158912,0,32,Married,0,1
15883,Unemployed,72561,60,0.4694738338602461,1,37,Single,1,1
35043,Employed,90455,60,0.5529697955979146,0,29,Married,2,0
21551,Employed,42622,36,0.7008585115491338,0,64,Married,0,0
47470,Employed,43135,24,0.15472838798386335,0,64,Single,3,0
42051,Employed,40658,36,0.7840088072029853,1,28,Single,3,0
24935,Employed,89677,24,0.7376205946739259,0,47,Single,4,0
29568,Self-Employed,34696,24,0.7195428655278729,1,62,Married,1,1
23773,Self-Employed,8773,60,0.11758616538752671,1,32,Married,1,0
35416,Unemployed,29956,48,0.5212150811283314,1,57,Single,0,1
53212,Self-Employed,20819,12,0.1434146965859495,1,40,Single,2,0
24482,Self-Employed,6528,12,0.540698063077833,0,21,Single,3,0
44427,Employed,91491,36,0.674758661004418,1,29,Married,0,1
29374,Self-Employed,49588,12,0.19748020020673832,1,67,Married,0,1
26445,Employed,75585,60,0.6559064843818309,0,44,Single,2,0
34793,Employed,25511,48,0.45962627678824575,0,54,Married,1,1
24002,Employed,15119,24,0.749242344542256,2,56,Single,1,0
29101,Employed,80893,24,0.5268711515042409,0,24,Married,1,0
22490,Employed,21167,60,0.368897228667719,0,49,Single,1,0
79689,Unemployed,61503,12,0.36559325073896687,0,43,Married,2,0
36831,Employed,92789,24,0.8179892160060672,0,55,Married,1,0
27449,Employed,39889,12,0.46229726766810586,1,36,Married,1,1
39560,Employed,50678,60,0.4246031177411368,1,28,Married,2,1
34719,Employed,65262,24,0.13189889783833247,0,47,Single,1,1
33243,Employed,9681,36,0.39145968409232135,1,59,Married,1,0
46428,Employed,85291,48,0.7797016439555399,0,32,Married,5,0
49168,Employed,71008,12,0.7087901252260873,0,64,Single,1,1
29372,Employed,18690,12,0.2767305622372798,0,24,Single,1,0
28844,Self-Employed,30912,12,0.4304452985708026,0,67,Married,5,0
32531,Self-Employed,11473,12,0.2572637408653991,0,45,Single,2,0
14461,Employed,46298,60,0.8633734534677655,0,26,Single,2,0
19809,Employed,23669,60,0.5784943028284285,0,23,Married,1,0
62739,Employed,86998,60,0.703483834038839,1,59,Single,3,1
70121,Self-Employed,25943,60,0.6710469197414233,0,44,Married,0,0
32872,Employed,43785,24,0.7989514907120668,1,41,Single,4,1
45735,Employed,68427,60,0.8594622228363675,1,26,Single,1,1
41130,Self-Employed,67001,24,0.12595693902057958,1,53,Married,1,1
124436,Employed,66724,36,0.8802409439199619,0,28,Married,0,0
56830,Employed,15832,60,0.7964339704847037,0,53,Married,1,0
34504,Employed,10385,36,0.40635792695847706,1,68,Married,2,0
24779,Unemployed,19708,60,0.7696553940456564,0,23,Single,2,1
19099,Self-Employed,63600,36,0.6892463858647596,0,22,Married,3,0
39394,Self-Employed,28438,48,0.7344915013517535,0,58,Married,1,0
26834,Employed,87747,36,0.2765528262712443,0,60,Married,2,0
20559,Employed,85107,24,0.6188509615485323,0,59,Married,2,0
28039,Unemployed,65062,12,0.12074071543943266,0,59,Married,2,0
23561,Unemployed,70428,36,0.7785833060422791,0,44,Single,4,1
71314,Employed,91843,12,0.8608343779806312,0,41,Married,2,0
51671,Self-Employed,16002,48,0.6296987525082304,1,38,Married,2,0
36199,Employed,41153,48,0.5101357225408018,0,55,Single,4,0
65642,Employed,27440,24,0.680584871490457,0,31,Married,1,0
37456,Employed,72501,24,0.36108903057969355,0,31,Married,0,0
25731,Employed,37556,36,0.6011102366500304,0,23,Single,2,0
66786,Unemployed,72963,60,0.6751783514451554,0,43,Married,0,1
45051,Employed,95725,48,0.21414462518495006,2,21,Single,0,1
23983,Employed,95674,12,0.2120544043972739,0,43,Married,2,0
33653,Unemployed,11563,60,0.6729105421714455,0,42,Single,3,1
25584,Unemployed,84923,48,0.4454259953323968,0,62,Single,1,0
20886,Employed,10840,36,0.81136119876872,0,50,Single,0,0
52599,Employed,20154,48,0.3495511057254701,1,22,Single,4,0
77945,Employed,29194,24,0.13394458979891566,1,37,Single,3,0
20755,Employed,70020,12,0.6199008233852157,1,61,Married,4,0
45487,Unemployed,51861,12,0.6473913812820645,0,40,Single,2,0
27993,Unemployed,27448,24,0.5428732871829682,0,29,Married,2,0
29886,Employed,28528,60,0.6466661165556784,1,31,Married,2,0
28653,Employed,34402,24,0.519003475579516,0,37,Married,0,1
25704,Employed,9352,12,0.6541062528792365,0,34,Single,0,0
37027,Unemployed,5184,36,0.13514992524415562,0,38,Single,3,0
26046,Employed,15384,60,0.3947178961768172,0,38,Married,0,1
40464,Employed,19319,48,0.2686535343629477,0,64,Married,1,0
35593,Employed,25449,36,0.17946091088930186,0,28,Single,0,1
33005,Employed,61333,60,0.28727410893285754,1,49,Single,0,0
25259,Employed,46205,12,0.25304849442543054,1,28,Single,5,0
28833,Employed,15426,12,0.8785051106892777,0,46,Single,1,1
49126,Unemployed,12504,36,0.3292367341747702,0,48,Single,1,1
44372,Unemployed,61578,60,0.2847671761177276,0,28,Married,0,0
24562,Self-Employed,63209,48,0.7678996050151943,0,40,Married,0,1
37787,Employed,38368,48,0.43529297381507115,0,67,Married,3,0
49048,Employed,57185,24,0.43717235875944727,0,28,Single,0,0
18624,Employed,85221,36,0.45487237310412143,1,34,Married,0,1
45131,Employed,13724,60,0.4332276048964917,2,33,Single,1,1
27860,Unemployed,10084,36,0.3612523639670787,1,60,Single,1,0
45626,Employed,39810,48,0.32907155404383187,1,37,Married,4,0
26760,Employed,87277,60,0.805567741188353,0,46,Married,2,0
17642,Unemployed,87297,12,0.22936587690828497,0,26,Married,1,1
18939,Unemployed,83872,12,0.24484988233835142,2,37,Married,1,1
37020,Employed,25872,60,0.5573752803400339,0,24,Single,0,1
40291,Employed,83950,36,0.374926863730188,1,45,Single,3,0
25292,Employed,75333,36,0.4372234918776218,0,27,Married,1,0
46884,Employed,73843,12,0.7452372863125464,0,37,Married,1,1
18683,Employed,7596,12,0.8229048483016843,1,42,Single,1,1
35368,Employed,22167,48,0.7324429436452377,0,48,Single,2,0
22372,Unemployed,92844,60,0.2879426106326013,0,26,Married,3,0
27980,Employed,94751,36,0.8839770316872402,0,50,Married,0,1
37010,Employed,82331,48,0.3905412006528767,1,30,Single,1,1
25740,Employed,85520,36,0.23525364893169043,0,59,Married,3,0
31137,Employed,63326,12,0.49959736437443203,1,34,Married,1,0
54312,Self-Employed,82670,60,0.6802286157079578,1,66,Single,0,0
28832,Employed,15782,24,0.16661670504645923,1,62,Single,0,0
50730,Employed,47002,60,0.6074295316968382,0,42,Married,0,0
23112,Employed,92187,24,0.786462338741277,1,61,Single,1,1
44887,Self-Employed,29022,48,0.30942518615367015,0,46,Married,0,0
64642,Employed,89458,24,0.654498569741366,0,30,Married,1,0
13512,Self-Employed,19618,24,0.4199269039683525,0,22,Single,0,0
26403,Employed,22245,48,0.4313081145116654,0,23,Married,4,0
45744,Employed,88796,60,0.3246512249671303,0,68,Married,4,0
33482,Employed,15027,48,0.5995150371519163,0,62,Single,5,0
42127,Unemployed,18986,12,0.3887994024241237,1,31,Married,3,0
28521,Unemployed,8526,12,0.7647224027692626,0,30,Married,1,1
37595,Employed,96797,24,0.8703243384396248,0,32,Married,2,0
34123,Employed,49361,48,0.8480701440327396,0,34,Single,2,0
57937,Employed,72158,48,0.23050269839439086,0,50,Married,2,0
40205,Employed,43286,48,0.11135223999580042,0,61,Single,1,0
41566,Employed,34533,60,0.4507746728977262,1,33,Single,1,1
30799,Unemployed,23316,36,0.6831069661377493,2,50,Single,1,1
29880,Unemployed,13699,36,0.8819642146679688,1,58,Married,0,1
30545,Employed,84491,36,0.7267378412576845,0,31,Single,1,0
42522,Employed,63465,60,0.5644394574936319,0,21,Single,1,1
30687,Self-Employed,21673,48,0.12108232978363792,2,47,Single,2,0
40778,Self-Employed,28395,36,0.7604325532058837,0,67,Married,3,0
83296,Employed,28707,48,0.2417160271433689,0,59,Single,0,0
51454,Employed,89749,24,0.14448521134943235,0,63,Married,1,0
31875,Employed,80937,36,0.7802870778834116,0,69,Single,2,0
58717,Employed,91732,24,0.5530006942976056,1,57,Married,1,0
30846,Employed,61416,60,0.2028412782883595,0,29,Married,0,0
16070,Employed,96512,12,0.40923413053926494,0,68,Single,2,0
24264,Employed,13758,60,0.16843333378045067,0,63,Single,2,0
17183,Employed,72009,60,0.6104086455422416,0,46,Single,3,1
31552,Employed,18281,60,0.32594181307413983,0,45,Married,3,0
36584,Employed,37548,36,0.7928753050922998,1,37,Single,1,1
71009,Self-Employed,23371,24,0.3862368230557536,0,26,Married,1,0
41389,Self-Employed,98899,36,0.4957070904159342,0,35,Single,1,1
33268,Employed,82593,12,0.1508187180047801,0,23,Single,1,0
50602,Employed,24644,60,0.32047409331517585,1,51,Married,1,0
14996,Unemployed,98659,48,0.6414138173524779,2,48,Single,2,0
39904,Employed,28874,12,0.6890102142221121,2,29,Married,0,1
49431,Employed,93659,24,0.29425748400898694,0,64,Married,0,0
20101,Employed,19281,12,0.5030560789765663,1,38,Single,1,1
57382,Employed,73787,36,0.7540248841636041,0,68,Married,0,0
41580,Employed,27289,48,0.4039281287116443,0,60,Single,0,0
30757,Unemployed,10054,36,0.2070170138854314,0,52,Married,2,0
46775,Employed,71846,60,0.4454963116899754,1,39,Single,0,1
90064,Employed,99682,60,0.580502932345625,1,25,Married,1,0
39055,Unemployed,54769,12,0.10591882255390361,0,64,Single,3,1
40106,Employed,34312,60,0.37885400534458313,0,26,Married,2,0
30219,Employed,9257,60,0.5859486567161317,0,32,Married,1,0
25849,Employed,20846,24,0.8615295600357363,0,67,Single,1,1
50621,Employed,27483,24,0.4268389859805318,1,62,Single,2,1
25785,Employed,31558,36,0.23037781238346106,0,37,Married,0,0
37370,Employed,48188,36,0.5273752783734826,0,59,Single,3,0
29999,Employed,18012,24,0.3286018888797443,0,27,Married,3,1
43984,Employed,38236,12,0.27182351945182714,1,31,Married,2,0
41500,Employed,50076,24,0.5723226072224497,0,54,Married,2,0
54996,Employed,53402,36,0.8327068274691247,0,22,Married,2,0
29613,Employed,99467,48,0.7681793634714288,0,34,Single,0,1
32599,Employed,37076,60,0.245834031095274,0,38,Married,1,1
24550,Employed,85337,48,0.7127035666798851,0,68,Single,1,1
30402,Unemployed,80164,48,0.2838949074986954,0,63,Single,0,1
42231,Employed,79264,60,0.3325610085545754,1,29,Single,3,1
49158,Employed,22335,24,0.8360412055067911,0,59,Married,1,0
25112,Self-Employed,48773,12,0.828840120571017,2,24,Single,0,0
51423,Employed,57158,48,0.23490461163612988,0,68,Married,5,0
62458,Employed,33570,12,0.15135348473878515,0,34,Single,3,0
42846,Self-Employed,92995,36,0.33449448258955905,0,31,Single,1,0
76935,Self-Employed,45658,48,0.5654200478222149,1,50,Married,0,1
26648,Employed,64184,36,0.8015133422530609,0,60,Single,2,1
22073,Employed,77613,24,0.1950699111203929,1,63,Single,0,1
17827,Employed,63194,48,0.43196680176201574,1,47,Married,0,1
66066,Self-Employed,72507,36,0.31739982937642053,0,49,Single,0,0
47180,Employed,38959,36,0.11194317378881413,0,52,Single,1,0
35516,Employed,58072,24,0.7307570086343987,2,69,Single,1,1
40618,Self-Employed,50588,12,0.7506273705341417,1,50,Married,3,1
23151,Employed,45533,12,0.27698324942025315,0,46,Married,2,1
96596,Self-Employed,73582,48,0.22099220003229442,0,50,Single,2,0
38241,Employed,66743,24,0.21564868289775774,1,30,Single,0,0
37939,Employed,49518,48,0.47115775181142994,0,32,Single,1,1
48547,Employed,17703,12,0.29719646994861587,0,53,Single,4,0
44020,Self-Employed,54456,24,0.5090845139908008,0,54,Married,0,1
39717,Employed,60491,60,0.4078813897214718,1,38,Single,5,0
26471,Employed,13043,24,0.268712243920793,1,59,Married,0,0
43852,Employed,73340,24,0.7009534316458514,0,36,Married,0,1
77096,Self-Employed,15176,60,0.22029111226865822,0,65,Married,1,0
62203,Unemployed,8936,36,0.7391218518563497,1,24,Single,0,0
68684,Employed,36174,36,0.5491571069522337,0,30,Married,3,0
29599,Employed,87632,36,0.7656297141411553,0,48,Married,1,0
24444,Unemployed,93768,12,0.10380723205592401,0,61,Single,2,0
34533,Employed,30909,24,0.6993508152283863,0,38,Married,1,0
37134,Employed,49158,60,0.14121247460089226,0,29,Married,1,0
56256,Employed,13366,12,0.8600789752302566,2,42,Single,1,1
18453,Self-Employed,90125,60,0.6621915907124281,0,30,Single,0,0
66957,Employed,59337,12,0.3561378324970864,1,60,Single,2,0
34091,Employed,64331,12,0.3558803942765997,0,43,Single,3,0
30615,Employed,67197,12,0.7891939037749002,0,63,Married,2,0
24225,Employed,77042,60,0.822272102762127,1,33,Married,1,1
18733,Employed,55924,48,0.8132586248309951,0,44,Married,2,0
50476,Employed,33842,12,0.746992234053062,0,33,Single,1,0
37396,Employed,22458,36,0.7552256166690984,0,68,Married,2,1
21677,Employed,92367,24,0.5582143223020476,0,65,Married,1,0
21632,Employed,70382,48,0.12258484235925451,0,45,Married,0,0
31751,Self-Employed,79319,48,0.16941862564719595,0,64,Married,3,0
70799,Self-Employed,16170,60,0.61964259952496,0,67,Single,2,0
32733,Self-Employed,85145,48,0.42093212826162163,0,49,Single,1,0
19905,Employed,49942,60,0.5538477046732689,0,36,Single,2,0
32915,Employed,93571,60,0.284862098097703,0,60,Single,3,0
32562,Employed,21208,36,0.6195337389145535,0,26,Married,3,0
12347,Unemployed,40178,12,0.2942636353546726,0,28,Single,2,1
35535,Self-Employed,84172,48,0.4686502383802832,0,54,Single,0,0
33111,Self-Employed,14039,12,0.4829759196729456,0,38,Single,0,0
47977,Employed,19990,12,0.24213458387132736,0,63,Married,1,0
76083,Employed,11441,12,0.8009661811101118,0,52,Single,4,0
56989,Employed,79221,60,0.5206568450184961,0,69,Single,1,0
32612,Employed,84314,12,0.7934270223506767,0,30,Single,0,1
23327,Employed,50959,48,0.3100285563967392,1,54,Single,2,0
101655,Unemployed,31862,60,0.23786875637451246,1,43,Married,0,1
37185,Employed,32273,48,0.11441331809610374,1,39,Married,1,0
36518,Employed,98949,60,0.17509172778120582,0,40,Single,1,0
35966,Employed,47500,24,0.21797648390928953,0,54,Married,3,0
39309,Unemployed,8956,24,0.16308444990237564,1,58,Single,4,0
34277,Employed,77089,24,0.81750343611375,1,37,Married,0,1
28869,Employed,93789,24,0.8291506463534111,0,64,Married,3,0
29180,Unemployed,94451,60,0.8498901378200351,2,25,Married,0,1
35842,Employed,7365,12,0.8678886692605351,0,22,Single,1,0
29220,Employed,77204,36,0.4934680040159506,0,61,Single,0,1
27305,Employed,10000,36,0.5240197094599602,0,54,Single,0,0
37894,Employed,62072,24,0.20466434285884194,0,40,Single,3,0
32794,Self-Employed,57499,12,0.2096416302016465,0,66,Single,3,0
66276,Self-Employed,74211,48,0.718205150924854,0,67,Single,2,0
12576,Employed,17907,12,0.7845832673133927,1,22,Single,0,1
56196,Employed,22336,48,0.7277715445048737,0,48,Single,1,0
59780,Employed,90220,36,0.7676606919959624,0,38,Married,5,1
15845,Employed,98847,12,0.3212562523426399,1,64,Married,0,0
31663,Employed,57331,12,0.47285262745498846,0,59,Single,1,0
31301,Employed,85672,36,0.46735950671630966,1,68,Married,1,0
20681,Employed,82755,12,0.8962267225133841,1,55,Married,1,1
26605,Self-Employed,73783,48,0.8593424160926126,0,35,Single,3,1
23289,Employed,74951,12,0.5787888851408048,2,67,Single,1,1
73196,Employed,57509,48,0.2103785065125547,0,59,Single,0,1
52800,Employed,11472,24,0.30687683090454176,0,60,Married,0,0
60392,Self-Employed,27380,12,0.3910092439853886,1,59,Single,2,0
48468,Employed,32280,48,0.7985693277547438,0,23,Married,1,1
23118,Employed,26859,36,0.2365059656507021,0,39,Married,3,0
29442,Employed,53402,24,0.2757975333024841,1,43,Married,1,0
44167,Self-Employed,13262,12,0.3795077533358616,0,39,Single,0,0
22273,Employed,16066,48,0.8415281509227068,0,38,Single,7,1
48300,Self-Employed,20554,12,0.5030496726211097,1,50,Single,0,0
32987,Unemployed,12008,48,0.6174688292780276,1,59,Single,1,1
31259,Self-Employed,92851,12,0.4097786440561427,0,39,Married,0,0
48261,Employed,85799,24,0.25081768888677336,1,25,Married,1,0
43377,Employed,21238,24,0.2782404299267841,1,33,Married,3,1
31432,Employed,87025,12,0.7421369762527034,1,54,Single,1,1
57741,Unemployed,22153,12,0.8147856306558706,0,44,Single,2,0
23566,Employed,64353,60,0.49446052471451596,1,38,Married,1,0
46461,Employed,57092,12,0.38559562196740527,0,24,Married,1,0
46038,Employed,48152,12,0.7462681092218099,1,56,Single,1,1
32086,Employed,54104,24,0.6384758200647422,1,28,Married,2,0
41375,Employed,29283,12,0.13269918198850653,0,63,Single,1,0
22016,Employed,51429,36,0.3805927191062486,0,21,Single,2,1
52554,Employed,82223,12,0.6457383825888334,1,61,Married,5,0
33726,Self-Employed,93534,60,0.5589438562327818,2,58,Married,0,0
29463,Employed,59957,48,0.8824538470769782,0,56,Single,1,0
55248,Employed,33887,24,0.7928923025802325,0,58,Married,1,1
27399,Employed,51172,36,0.1477907245850088,0,33,Married,1,0
20673,Employed,9355,48,0.6806152125378885,0,42,Married,1,0
19483,Self-Employed,38701,36,0.36906128986438236,1,49,Married,1,0
46277,Employed,46534,24,0.6456661624687572,1,29,Single,2,0
21759,Employed,76442,60,0.5937796688731171,0,47,Single,2,0
73270,Employed,66274,24,0.5024402073174729,0,66,Married,2,0
15791,Unemployed,83108,36,0.782359643471644,1,64,Married,1,1
71580,Employed,17279,36,0.6669518881145342,1,24,Single,2,1
39513,Self-Employed,48491,24,0.8116440916016052,2,60,Single,2,0
34937,Employed,81147,12,0.3252829992824394,0,37,Married,2,0
29203,Employed,13261,24,0.37850201967568164,0,57,Married,0,0
42601,Employed,9474,60,0.5975610798483751,1,23,Married,4,0
35772,Self-Employed,96414,24,0.8731715498893887,0,24,Married,1,0
56461,Employed,33390,48,0.397265679469745,1,60,Single,1,0
38013,Unemployed,31925,12,0.12583492005399297,0,36,Single,2,1
38565,Employed,87174,48,0.4567103643375654,0,31,Single,1,0
31399,Employed,64051,24,0.5351436500232185,0,47,Married,2,0
35497,Employed,94007,12,0.7407899269596346,2,46,Married,1,1
41073,Self-Employed,9787,48,0.6828803839973111,1,51,Single,1,0
18323,Employed,78398,48,0.8717301445746689,0,54,Single,1,0
21178,Self-Employed,63177,12,0.726146208445173,0,28,Single,4,1
48888,Unemployed,48724,12,0.3389027496543061,2,59,Married,1,1
38884,Unemployed,15663,36,0.6131042487841357,0,21,Single,1,1
33738,Employed,21120,12,0.6377929547172418,0,22,Single,3,1
